2007  1 14 12 32  57.08   43.656  141.247     19.3     1.8 
2007  1 25  8 32  31.28   31.988  131.568     39.0     3.5 
2007  1 29 13  9  20.30   32.452  129.736     10.0     2.7 
2007  3 14 22 58  45.12   38.855  139.824     20.8     3.3 
2007  3 25 18 33  44.54   42.905  144.941     56.7     3.9 
2007  3 30 17 50  25.60   43.037  145.160     57.7     2.6 
2007  4 27  2 12  22.64   42.374  143.606     57.6     5.2 
2007  4 28 18  9  14.41   43.693  144.779      0.0     4.0 
2007  6  4  3  9  43.95   33.327  135.244     32.6     3.7 
2007  7 14 19 39  37.14   33.304  129.846      9.9     3.0 
2007  8 13 12  5  35.75   44.053  144.187     17.9     1.6 
2007  8 16  8 42  44.60   35.406  140.550     28.9     4.9 
2007  8 18 17 16  31.63   35.342  140.345     20.2     5.2 
2007  9 24 11  7  33.76   32.032  131.589     37.0     3.0 
2007 11 28 17 18  11.18   40.961  140.040     14.9     3.3 
2007 11 29 20  5  33.28   32.722  131.932     47.4     4.3 
2007 12 15 16 35   1.35   33.494  135.932     46.2     3.2 
2008  1 10 21 41   1.41   43.921  141.297     21.6     2.4 
2008  1 13  2 32   6.32   42.437  140.258     10.7     4.1 
2008  1 14 23 12  41.56   41.793  140.052     10.9     1.1 
2008  1 17  3 37  41.37   36.824  136.975     27.1     2.5 
2008  3 11  0 10  29.20   33.859  136.569     39.1     3.1 
2008  4  6 14 41  42.81   40.974  140.070     19.0     3.2 
2008  4 14  4 32  30.02   33.296  134.518     33.7     2.9 
2008  5 19  8  3  55.89   41.303  140.033      8.3     3.4 
2008  5 22 15 24  54.16   42.854  144.862     56.4     3.4 
2008  6  1 11 53  15.19   33.306  134.653     15.8     3.1 
2008  7 24 14 38  29.43   36.820  136.939     27.2     2.1 
2008  8  8  4  3  30.21   43.917  144.320     18.5     1.9 
2008  8 30 18 31  55.79   35.421  135.857     14.5     4.2 
2008  9 22  0 52  53.45   39.937  141.705     58.7     2.2 
2008  9 23 13 45  18.55   45.050  141.689     28.4     3.3 
2008  9 24 18 14   9.12   34.551  131.555     14.4     2.5 
2008  9 26  4 21   5.97   35.477  134.946      9.2     2.1 
2008 11 23 13 49  24.45   35.380  133.278     11.6     3.3 
2008 12 12  9  3  19.36   35.440  135.365     40.0     2.6 
2009  1  8 21 53  14.80   37.040  137.590     25.7     2.5 
2009  1 16  9 32  39.23   33.773  136.385     41.0     3.1 
2009  3  4  8 37  11.40   35.772  136.151     10.8     3.4 
2009  3 11  8 46  46.71   41.320  140.032      8.8     3.3 
2009  3 23  8 12  27.58   34.705  131.763     19.0     2.6 
2009  4 16  0  2  24.43   33.244  134.506     33.5     2.2 
2009  5 18  4 38  35.76   44.350  143.764     21.2     2.6 
2009  6  3  7 36  12.02   34.324  131.249     12.6     2.0 
2009  7 28 21 13  17.12   41.418  140.109      7.5     4.0 
2009  8  7 14  5  46.80   41.413  140.101      7.2     3.3 
2009  8 11  5 21   5.50   34.786  138.499     23.3     6.5 
2009  8 11 14 28  42.90   37.968  139.166     20.6     2.6 
2009  8 11 18 23  50.67   34.818  138.531     19.4     4.4 
2009  8 13 12 56  45.40   34.814  138.487     19.0     4.3 
2009  8 13 18 24  43.18   34.840  138.410     22.6     4.5 
2009  8 25  2 54   0.91   42.149  142.798     31.6     4.5 
2009  8 29  8  0  19.31   42.371  143.897     58.1     4.1 
2009  9  8  1 56  19.90   42.193  142.972     51.1     4.8 
2009  9 21  0 58  55.81   42.336  142.204     58.7     3.8 
2009  9 29 21 41  57.72   43.627  144.660      4.8     4.5 
2009  9 29 21 42  26.56   43.629  144.676      3.0     3.9 
2009 10  5 10  1  26.89   42.454  141.559     20.0     4.7 
2009 11 12 12 53  49.21   37.363  138.565     16.3     3.1 
2009 11 22 23 56   7.44   35.492  135.910     11.8     3.7 
2009 12 16 14  6  18.53   33.109  133.363     31.1     4.6 
2009 12 18  9  2   7.67   34.961  139.129      4.9     5.1 
2009 12 19 22 26   8.68   34.968  139.123      3.7     4.5 
2010  1 17  8  1  24.60   42.766  140.073     10.2     1.7 
2010  1 20 12  0  23.77   44.120  143.964     19.8     2.1 
2010  1 21  3 15  52.10   34.973  139.120      4.7     4.4 
2010  1 22  6 29  41.97   41.572  140.064     16.1     1.8 
2010  1 23 18 26  46.76   33.289  129.877     10.6     2.6 
2010  1 27 21 12   1.90   38.577  139.510     16.1     1.9 
2010  2 24  7 44  49.33   44.349  143.736     20.2     1.4 
2010  3 16 13 48  41.55   32.715  129.522      7.1     1.7 
2010  4  9  4 20  42.91   42.917  144.723     57.3     4.8 
2010  4 16 16 56   9.55   38.041  139.477     11.6     4.6 
2010  5 23 18 24  43.43   35.391  135.439     36.2     3.0 
2010  5 29 14 14   2.57   38.481  139.452     13.5     1.3 
2010  6 21  3  8  27.88   41.183  141.289      7.0     2.6 
2010  7  7  2 30  19.39   31.060  131.007     49.0     3.1 
2010  7 28  7 16  36.22   38.294  139.421     15.3     2.1 
2010  7 28  8 41  55.56   42.337  143.799     55.6     4.5 
2010  8  3  2 57  43.72   33.169  133.249     30.8     3.9 
2010  8 26 19 54  17.12   45.426  142.118     27.8     2.8 
2010  9 28 22 26  51.24   39.657  140.046     13.8     2.2 
2010 10 12 21 59  33.27   45.353  142.245     30.6     2.8 
2010 10 14  9 48  34.51   33.993  130.741     14.4     1.7 
2010 11  4  6  3  47.66   42.209  142.498     35.9     4.4 
2010 11  5 11 55  22.14   38.339  139.477     17.4     1.7 
2010 12  3 23 59   8.31   34.837  138.853     20.8     2.7 
2010 12 29 21 59  40.73   44.273  141.426     24.4     2.6 
2011  1  2 20 31  30.49   33.827  136.482     39.6     3.4 
2011  1  3  8  4  10.13   33.672  130.417     12.9     3.8 
2011  1 23  5  3  48.17   34.255  137.232     37.2     2.9 
2011  3 11 16 52  17.33   38.013  139.427     16.1     4.1 
2011  3 11 16 55  22.80   37.356  141.281     27.0     6.0 
2011  3 11 17  5   8.35   39.332  141.797      7.9     4.7 
2011  3 11 18  6  10.45   37.425  141.318     27.4     6.0 
2011  3 11 19 19   6.49   36.244  140.863     40.1     5.0 
2011  3 12  4 13  39.14   36.986  138.598      8.4     6.7 
2011  3 12 10 30   8.35   37.895  141.525     59.9     4.8 
2011  3 13 11 30  45.27   38.042  141.577     55.6     4.1 
2011  3 14 10 54  48.87   39.342  140.027     24.8     3.0 
2011  3 21  3 10   3.87   38.926  141.913     50.9     4.0 
2011  3 29  8 15  19.76   35.392  133.260      9.4     2.8 
2011  4 21 22 59  46.58   35.675  140.685     46.4     6.0 
2011  4 27 20 18   2.11   38.022  139.203     22.0     1.8 
2011  5  3  5 40  45.25   41.397  141.257      7.0     3.5 
2011  6  9 20  2  25.98   36.497  140.971     12.6     5.7 
2011  6 13  5 50   1.65   38.699  141.804     53.4     3.9 
2011  6 21 23 52  46.04   35.381  140.446     54.0     4.3 
2011  6 23  9 52  52.49   39.524  140.050     21.5     2.1 
2011  6 23 10 19  42.39   39.524  140.054     20.7     1.9 
2011  7 31  9 51  27.61   32.402  131.783     35.2     3.3 
2011  8  8 11  1  17.68   42.378  140.181     15.0     1.3 
2011  8 11 15 28  57.99   32.748  129.641      6.2     2.7 
2011  8 12  3 46  43.35   36.969  141.161     52.3     6.1 
2011  8 12  7 53  30.16   44.873  141.646     28.4     3.9 
2011  8 28 17 46  39.40   39.138  141.941     57.0     3.3 
2011  8 30  9 53  47.88   34.733  138.539     21.2     2.9 
2011  9  5 17 27  56.85   36.199  140.889     45.5     4.3 
2011  9  7 23  0   4.44   42.261  142.589     10.2     5.1 
2011  9 26 17 19  40.44   42.250  142.593      9.2     4.2 
2011  9 27 21 48  44.04   35.507  135.129      7.7     2.0 
2011 10  3 12 31  42.05   31.059  131.001     49.4     2.5 
2011 10  4 18  8  28.93   39.358  141.918     57.7     3.3 
2011 10 20 20 16  15.66   43.990  144.199     17.7     1.7 
